-3.05871,-1.50362,1.59831,
-3.06415,-1.57161,1.39847,
-3.03818,-1.49023,1.60947,
-3.05959,-1.34184,2.02512,
-3.06029,-1.232,2.27718,
-3.25519,-1.34159,2.02511,
-1.37816,-1.49261,1.60596,
-1.59252,-1.41292,1.79755,
-1.43382,-1.48725,1.60897,
-3.05997,-1.43563,1.79815,
-3.25519,-1.50196,1.60162,
-1.86877,-1.32546,2.02452,
-2.15573,-1.23799,2.25872,
-1.90316,-1.32328,2.02452,
-1.2497,-1.42003,1.60284,
-1.49699,-1.35501,1.80091,
-1.31181,-1.45997,1.60291,
-1.54189,-1.38328,1.80014,
-1.82952,-1.29614,2.02452,
-2.13031,-1.213,2.28741,
-1.0024,-1.48504,1.40476,
-0.976335,-1.49348,1.43043,
-1.15977,-1.57278,1.38641,
-1.05502,-1.54148,1.40624,
-1.08173,-1.53665,1.40568,
-0.325723,-1.48566,1.35766,
0.289351,-1.47772,1.28217,
0.830145,-1.46182,1.18849,
-0.32891,-1.53602,1.3194,
0.288283,-1.52401,1.24315,
-0.328425,-1.57521,1.28905,
0.808432,-1.50614,1.14244,
0.281776,-1.57139,1.20713,
-3.25519,-1.64766,0.994631,
-3.09634,-1.63157,0.994631,
-1.16829,-1.63126,0.994631,
-0.338982,-1.62262,0.989333,
-0.048764,-1.62473,1.00485,
0.241454,-1.62457,0.96758,
0.472655,-1.61839,0.882267,
0.635627,-1.61839,0.803779,
0.779003,-1.54659,1.08925,
-5.4984,-1.66844,0.950422,
-5.47945,-1.66844,0.888493,
-5.29242,-1.66844,0.96928,
-4.61345,-1.63704,0.826276,
-4.60137,-1.61571,0.849474,
-4.8397,-1.63704,0.910956,
-5.08107,-1.66844,0.949439,
-5.09357,-1.66844,0.894891,
-4.84847,-1.66844,0.882223,
-4.547,-1.66844,0.671627,
-4.47779,-1.66844,0.592304,
-4.49265,-1.66844,0.702897,
-4.45102,-1.61573,0.727915,
-4.33019,-1.61571,0.589772,
-3.26546,-1.64694,0.58977,
-3.25519,-1.64665,0.589771,
-3.09176,-1.63256,0.591589,
-1.16804,-1.6237,0.608353,
-0.969317,-1.61839,0.594798,
-4.24379,-1.66844,0.340139,
-3.26546,-1.66844,0.321126,
-4.26903,-1.66844,0.458848,
-4.42184,-1.66844,0.464842,
-4.39915,-1.66844,0.348936,
-4.32537,-1.66844,0.458802,
-3.25519,-1.66844,0.562611,
-3.26546,-1.66844,0.562935,
-3.26546,-1.66844,0.460423,
-3.25519,-1.66844,0.46043,
-3.09326,-1.66844,0.562526,
-0.975854,-1.66844,0.570118,
-1.16814,-1.66844,0.565188,
-3.09475,-1.66844,0.460426,
-3.09774,-1.66844,0.330205,
-1.15983,-1.66844,0.460335,
-0.855563,-1.66844,0.461044,
-0.831323,-1.66844,0.544081,
-0.918892,-1.66844,0.457991,
-0.997237,-1.66844,0.460245,
-1.00565,-1.66844,0.354951,
-0.945007,-1.66844,0.458742,
-0.885718,-1.61839,0.73004,
-0.747553,-1.61839,0.856049,
-0.775858,-1.66844,0.659003,
-0.667325,-1.66844,0.755786,
-0.809794,-1.66844,0.683662,
-0.833434,-1.65274,0.698773,
-0.334146,-1.63704,0.951227,
-0.532853,-1.63704,0.893762,
-0.703162,-1.66844,0.798778,
-0.523546,-1.66844,0.873102,
-0.552419,-1.62099,0.936419,
0.228889,-1.63704,0.934208,
-0.0499876,-1.63704,0.967229,
-0.331727,-1.66844,0.932174,
-0.32307,-1.66844,0.886246,
-0.0527997,-1.66844,0.938291,
-5.86678,-1.66844,0.80502,
-5.77967,-1.66844,0.773046,
-5.69736,-1.66844,0.88754,
-5.87234,-1.66844,0.677888,
-5.96256,-1.66844,0.695535,
-6.02657,-1.61571,0.706573,
-6.10845,-1.61571,0.589771,
-5.9956,-1.63704,0.700472,
0.613629,-1.63656,0.765002,
0.446732,-1.63704,0.845357,
0.213166,-1.66844,0.89864,
0.204641,-1.66844,0.859,
0.428842,-1.66844,0.814316,
0.671126,-1.61839,0.776978,
0.639275,-1.63656,0.748314,
1.32531,-0.412749,1.11954,
1.39226,-0.412708,1.00542,
1.39392,-0.0580414,1.00542,
1.22102,-0.0580413,1.19365,
1.25747,-0.84992,1.11238,
1.30312,-0.854116,1.00542,
1.20255,-0.412542,1.19341,
1.16731,-1.27373,1.09773,
1.21649,-1.27354,1.00542,
1.13277,-0.853025,1.18301,
0.777773,-1.62337,0.668753,
0.981118,-1.55941,0.668753,
1.03521,-1.52047,0.921427,
0.854439,-1.54461,1.06321,
0.966771,-1.53702,0.996558,
1.03614,-1.48867,1.0389,
1.06977,-1.27533,1.15681,
1.00044,-1.45281,1.11749,
0.918215,-1.45742,1.15632,
1.09268,-1.48199,0.971773,
-0.93093,-1.66844,0.126822,
-0.852684,-1.66844,0.127011,
-0.932504,-1.66844,0.155658,
-0.957936,-1.66844,0.357144,
-0.956642,-1.66844,0.157458,
-3.09786,-1.66844,0.143693,
-3.09798,-1.61819,0.126803,
-1.00418,-1.61839,0.126822,
-1.00492,-1.66844,0.157335,
-1.15989,-1.66844,0.342578,
-3.25519,-1.64988,0.126803,
-3.25519,-1.66844,0.143693,
-3.26546,-1.66844,0.143693,
-3.26546,-1.64731,0.126803,
-3.25519,-1.66844,0.327369,
-4.20416,-1.61839,0.126803,
-4.20118,-1.66844,0.152453,
-4.30023,-1.66844,0.341739,
-4.28067,-1.66844,0.235332,
-4.82853,-1.61574,0.939382,
-5.07686,-1.63704,0.970234,
-4.87047,-1.66844,0.847747,
-4.62547,-1.66844,0.807414,
-4.23005,-1.63704,0.127218,
-4.23549,-1.66844,0.152786,
-4.26987,-1.66844,0.34132,
-4.4696,-1.63704,0.715874,
0.696715,-1.6174,0.747903,
0.888774,-1.50156,1.11181,
0.914275,-1.54123,1.03352,
1.07139,-1.44808,1.06936,
1.34008,-0.0580413,1.11742,
0.963435,-1.49438,1.07983,
1.1296,-1.44076,1.00542,
0.625003,-1.67195,0.710991,
0.57324,-1.66844,0.690944,
0.676116,-1.66508,0.668753,
0.659292,-1.63704,0.727715,
-3.25518,-1.23466,2.27522,
-3.06073,-1.2068,2.30397,
-2.16633,-1.2099,2.31014,
-3.25518,-1.20873,2.30718,
-3.25518,-1.17289,2.33385,
-3.0503,-0.0580414,2.41291,
-3.25518,-0.412796,2.39589,
-3.0521,-0.412781,2.39757,
-3.25518,-0.853651,2.37467,
-3.05855,-0.854714,2.37782,
-1.93617,-0.0580414,2.38698,
-3.05778,-1.17275,2.33721,
-3.03814,-1.41676,1.79785,
-3.03864,-1.3339,2.02504,
-3.04147,-1.5637,1.4211,
-1.23325,-1.56342,1.42023,
-2.60801,-1.235,2.26795,
-2.17192,-1.24174,2.24454,
-2.60434,-1.23983,2.24849,
-1.6344,-1.41109,1.7977,
-3.03677,-1.23792,2.25245,
-0.922325,-1.66844,0.569325,
-4.31834,-1.66844,0.57598,
-4.38677,-1.66844,0.595919,
-4.37761,-1.66844,0.575468,
-0.934079,-1.66844,0.35824,
-0.856156,-1.66844,0.36257,
-4.29537,-1.66844,0.458255,
-4.3487,-1.66844,0.575636,
-4.2611,-1.66844,0.128115,
-4.26554,-1.66844,0.152741,
-4.22002,-1.66844,0.234368,
-4.35751,-1.63704,0.596804,
-5.4994,-1.63704,0.973089,
-5.72554,-1.61576,0.923241,
-5.91328,-1.61572,0.832206,
-5.89159,-1.63704,0.818017,
-6.07656,-1.63704,0.586557,
-4.36756,-1.66844,0.164842,
-4.36391,-1.66844,0.13499,
-4.24996,-1.66844,0.234675,
-4.46872,-1.66844,0.572802,
-4.68038,-1.66844,0.76759,
-5.28041,-1.66844,0.918195,
-5.29255,-1.63704,0.989792,
-5.64927,-1.66844,0.83501,
-5.71287,-1.63704,0.90586,
-6.04251,-1.66844,0.586557,
0.610817,-1.67206,0.720363,
0.593559,-1.67209,0.734088,
-0.719358,-1.63704,0.816469,
-0.899636,-1.66844,0.561831,
-0.955348,-1.63704,0.126822,
0.719414,-1.63453,0.668753,
0.403407,-1.66844,0.779233,
-0.0562,-1.66844,0.897641,
-0.505112,-1.66844,0.829405,
-0.85442,-1.66844,0.156009,
-1.82516,-0.412655,2.31823,
-1.91904,-0.849172,2.30053,
-2.06681,-1.16827,2.29018,
-1.8077,-0.0580414,2.32574,
-2.04585,-1.16882,2.26859,
-4.38153,-1.66844,0.245005,
-4.21196,-1.66844,0.152474,
-5.9367,-1.66844,0.586557,
0.621196,-1.6648,0.668753,
-1.77142,-1.26191,2.02452,
-3.25519,-1.56852,1.39195,
-3.25519,-1.4354,1.79815,
-3.25518,-0.0580414,2.41137,
-0.852684,-1.21856,0.127011,
-0.85442,-1.21856,0.156009,
-0.856156,-1.21856,0.36257,
-0.855563,-1.21856,0.461044,
-0.831323,-1.21856,0.544081,
-0.775858,-1.21856,0.659003,
-0.667325,-1.21856,0.755786,
-0.505112,-1.21856,0.829405,
-0.32307,-1.21856,0.886246,
-0.0562,-1.21856,0.897641,
0.207788,-1.21856,0.862147,
0.407102,-1.21856,0.779233,
0.571605,-1.21856,0.690944,
0.61631,-1.21856,0.668753,
-5.9367,-1.24861,0.586557,
-5.87234,-1.24861,0.677888,
-5.77967,-1.24861,0.773046,
-5.64927,-1.24861,0.83501,
-5.47945,-1.24861,0.888493,
-5.28041,-1.24861,0.918195,
-5.09357,-1.24861,0.894891,
-4.87047,-1.24861,0.847747,
-4.36391,-1.24861,0.13499,
-4.36756,-1.24861,0.164842,
-4.38153,-1.24861,0.245005,
-4.39915,-1.24861,0.348936,
-4.42184,-1.24861,0.464842,
-4.46872,-1.24861,0.572802,
-4.47779,-1.24861,0.592304,
-4.547,-1.24861,0.671627,
-4.68038,-1.24861,0.76759,
-4.33019,-1.24918,0.589772,
-4.45102,-1.2516,0.727915,
-4.60137,-1.24918,0.849474,
-4.82853,-1.25162,0.939382,
-5.06811,-1.26222,0.994631,
-5.06811,-1.63856,0.994631,
-5.28735,-1.26222,1.01182,
-5.28735,-1.63535,1.01182,
-5.49622,-1.26222,0.994631,
-5.49622,-1.63856,0.994631,
-5.72554,-1.25467,0.923241,
-5.91328,-1.25036,0.832206,
-6.02657,-1.24918,0.706573,
-6.10845,-1.24918,0.589771,
-6.81396,-1.56966,0.589771,
-6.94945,-1.50218,0.589771,
-7.00721,-1.46365,0.589771,
-7.04525,-1.29149,0.589771,
-7.07109,-0.854094,0.589771,
-7.0818,-0.412773,0.589765,
-7.07966,-0.0580413,0.589771,
-3.25519,-0.0580413,0.58977,
-3.25519,-1.56865,0.580141,
-6.03544,-1.4957,1.39195,
-6.81893,-1.46571,1.39195,
-6.07065,-1.57048,1.39195,
-5.92732,-1.58965,1.39195,
-5.35282,-1.59007,1.39195,
-5.32778,-1.52614,1.39195,
-5.88511,-1.52569,1.39195,
-3.25543,-1.59188,1.39195,
-3.25543,-1.55994,1.39195,
-3.34712,-1.52687,1.39195,
-3.2657,-1.59083,1.39195,
-6.04512,-1.64765,0.708892,
-5.93183,-1.64766,0.834525,
-4.61992,-1.64765,0.851793,
-4.46957,-1.64767,0.730234,
-7.09821,-0.0580413,0.59209,
-7.10035,-0.444713,0.592084,
-7.08964,-0.886033,0.59209,
-7.0638,-1.32343,0.59209,
-7.04521,-0.436003,1.39195,
-6.94824,-0.42112,1.39195,
-6.95803,-0.0580414,1.39195,
-7.05543,-0.0580413,1.39195,
-7.03303,-0.877327,1.39195,
-6.93658,-0.843687,1.39195,
-7.02329,-1.28844,1.39195,
-6.92725,-1.23733,1.39195,
-7.02576,-1.49559,0.59209,
-6.968,-1.53412,0.59209,
-6.83251,-1.6016,0.59209,
-4.84708,-1.64767,0.941701,
-6.84713,-1.55132,1.39195,
-6.88947,-1.43694,1.39195,
-6.96395,-1.49482,1.39195,
-4.47525,-1.52378,1.39195,
-4.44409,-1.5876,1.39195,
-4.78946,-1.52931,1.39195,
-4.79061,-1.59338,1.39195,
-6.91576,-1.37224,1.39195,
-7.01195,-1.40601,1.39195,
-6.12699,-1.64765,0.59209,
-5.74409,-1.6477,0.92556,
-5.01113,-1.59168,1.39195,
-5.00061,-1.52768,1.39195,
-3.25518,-0.427681,2.29933,
-3.25518,-0.0580414,2.30253,
-3.25518,-0.0580414,1.52892,
-3.25518,-0.863197,2.27492,
-3.25518,-0.89922,2.27097,
-3.25518,-1.22492,1.52978,
-3.25518,-1.18871,2.23952,
-3.25518,-1.26728,1.9948,
-3.25519,-1.38851,1.53006,
-3.25518,-1.33239,1.76437,
-6.0352,-1.50441,0.581764,
-6.8187,-1.47442,0.581764,
-6.03627,-1.54277,1.11049,
-5.88593,-1.57276,1.11049,
-6.07041,-1.57919,0.581765,
-5.92709,-1.59836,0.809275,
-6.07147,-1.61755,1.11049,
-6.86973,-1.56085,1.11049,
-5.3286,-1.57321,1.11049,
-5.32754,-1.53485,0.910375,
-5.88487,-1.5344,0.809272,
-5.92815,-1.63672,1.11049,
-5.35258,-1.59878,0.910377,
-5.35364,-1.63714,1.11049,
-3.25625,-1.60701,1.10886,
-3.25625,-1.63895,1.11118,
-3.34688,-1.53558,0.581764,
-3.34794,-1.57394,1.11049,
-3.26652,-1.6379,1.11049,
-3.26546,-1.59954,0.581765,
-6.97084,-0.430648,1.11049,
-6.948,-0.429827,0.581762,
-6.95779,-0.0580414,0.581764,
-6.98063,-0.0580414,1.11049,
-7.07803,-0.0580414,1.11049,
-7.05519,-0.0580413,0.581765,
-7.04497,-0.444711,0.581762,
-7.06781,-0.445532,1.11049,
-6.95918,-0.853217,1.11049,
-6.93634,-0.852395,0.581764,
-7.03279,-0.886035,0.581765,
-7.05563,-0.886856,1.11049,
-6.94985,-1.24686,1.11049,
-6.92701,-1.24604,0.581764,
-7.02305,-1.29715,0.581765,
-7.03447,-1.29756,0.846126,
-7.04589,-1.29797,1.11049,
-6.84154,-1.47524,1.11049,
-6.88923,-1.44565,0.581764,
-6.91207,-1.44647,1.11049,
-6.97514,-1.50394,0.846126,
-6.96372,-1.50353,0.581765,
-6.84689,-1.56003,0.581765,
-6.98656,-1.50435,1.11049,
-4.47501,-1.53248,0.581764,
-4.47607,-1.57085,1.11049,
-4.44491,-1.63467,1.11049,
-4.44385,-1.59631,0.581765,
-4.78923,-1.53802,0.857797,
-4.79029,-1.57638,1.11049,
-4.79143,-1.64045,1.11049,
-4.79037,-1.60209,0.857799,
-6.91552,-1.38095,0.581764,
-6.93836,-1.38177,1.11049,
-7.02313,-1.41513,0.846126,
-7.01171,-1.41472,0.581765,
-7.04022,-1.35676,1.11049,
-7.0288,-1.35635,0.846126,
-5.00143,-1.57475,1.11049,
-5.00037,-1.53639,0.900516,
-5.01089,-1.60039,0.900519,
-5.01195,-1.63875,1.11049,
-7.03459,-1.29321,1.25122,
-6.97526,-1.49959,1.25122,
-7.02325,-1.41078,1.25122,
-7.02892,-1.35199,1.25122,
-1.89961,0.296692,2.36033,
-1.96935,0.740085,2.3414,
-2.0298,0.739359,2.35742,
-1.97121,0.296696,2.37643,
-1.85435,0.296596,2.3405,
-0.639255,0.296662,1.5036,
-0.667424,0.296649,1.48215,
-0.293571,0.296657,1.4559,
0.310197,0.298274,1.39427,
-0.715068,0.727533,1.48075,
-0.74172,0.729416,1.46311,
-0.306884,0.737244,1.43559,
0.30233,0.741021,1.36997,
0.897481,0.296353,1.28706,
1.08238,0.296536,1.24662,
0.877138,0.741375,1.26626,
1.02486,0.738039,1.22816,
-2.08777,1.05163,2.31177,
-2.11466,1.05415,2.33532,
-1.94124,0.737012,2.32112,
-0.817027,1.12348,1.46357,
-0.843904,1.11568,1.43914,
-0.318854,1.14147,1.39786,
0.295674,1.15831,1.32895,
0.854178,1.15775,1.22912,
0.976633,1.15837,1.19639,
-3.03818,1.37415,1.60947,
-3.06415,1.45553,1.39847,
-3.05871,1.38754,1.59831,
-3.25519,1.22551,2.02511,
-3.06029,1.11592,2.27718,
-3.05959,1.22575,2.02512,
-1.43382,1.37117,1.60897,
-1.59252,1.29684,1.79755,
-1.37816,1.37653,1.60596,
-3.25519,1.38588,1.60162,
-3.05997,1.31955,1.79815,
-1.90316,1.20719,2.02452,
-2.15573,1.12191,2.25872,
-1.86877,1.20937,2.02452,
-1.31181,1.34388,1.60291,
-1.49699,1.23893,1.80091,
-1.2497,1.30394,1.60284,
-1.82952,1.18006,2.02452,
-1.54189,1.2672,1.80014,
-2.13031,1.09691,2.28741,
-0.976335,1.3774,1.43043,
-1.0024,1.36896,1.40476,
-1.05502,1.4254,1.40624,
-1.15977,1.4567,1.38641,
-1.08173,1.42057,1.40568,
-0.325723,1.36958,1.35766,
0.289351,1.36164,1.28217,
0.830145,1.34574,1.18849,
-0.32891,1.41994,1.3194,
0.288283,1.40793,1.24315,
-0.328425,1.45913,1.28905,
0.808432,1.39006,1.14244,
0.281776,1.45531,1.20713,
-3.09634,1.51548,0.994631,
-3.25519,1.53158,0.994631,
-0.338982,1.50653,0.989333,
-1.16829,1.51518,0.994631,
0.241454,1.50848,0.96758,
-0.048764,1.50865,1.00485,
0.779003,1.43051,1.08925,
0.635627,1.50231,0.803779,
0.472655,1.50231,0.882267,
-5.29242,1.55236,0.96928,
-5.47945,1.55236,0.888493,
-5.4984,1.55236,0.950422,
-4.8397,1.52096,0.910956,
-4.60137,1.49963,0.849474,
-4.61345,1.52096,0.826276,
-4.84847,1.55236,0.882223,
-5.09357,1.55236,0.894891,
-5.08107,1.55236,0.949439,
-4.49265,1.55236,0.702897,
-4.47779,1.55236,0.592304,
-4.547,1.55236,0.671627,
-3.26546,1.53086,0.58977,
-4.33019,1.49963,0.589772,
-4.45102,1.49965,0.727915,
-3.09176,1.51648,0.591589,
-3.25519,1.53057,0.589771,
-0.969317,1.50231,0.594798,
-1.16804,1.50762,0.608353,
-4.26903,1.55236,0.458848,
-3.26546,1.55236,0.321125,
-4.24379,1.55236,0.340139,
-4.32537,1.55236,0.458802,
-4.39915,1.55236,0.348936,
-4.42184,1.55236,0.464842,
-3.26546,1.55236,0.562935,
-3.25519,1.55236,0.562611,
-3.25519,1.55236,0.46043,
-3.26546,1.55236,0.460423,
-3.09326,1.55236,0.562526,
-1.16814,1.55236,0.565188,
-0.975854,1.55236,0.570118,
-1.15983,1.55236,0.460335,
-3.09774,1.55236,0.330205,
-3.09475,1.55236,0.460426,
-0.918892,1.55236,0.457991,
-0.831323,1.55236,0.544081,
-0.855563,1.55236,0.461044,
-0.945007,1.55236,0.458742,
-1.00565,1.55236,0.354951,
-0.997237,1.55236,0.460245,
-0.747553,1.50231,0.856049,
-0.885718,1.50231,0.73004,
-0.809794,1.55236,0.683662,
-0.667325,1.55236,0.755786,
-0.775858,1.55236,0.659003,
-0.833434,1.53666,0.698773,
-0.532853,1.52096,0.893762,
-0.334146,1.52096,0.951227,
-0.523546,1.55236,0.873102,
-0.703162,1.55236,0.798778,
-0.552419,1.50491,0.936419,
-0.0499876,1.52096,0.967229,
0.228889,1.52096,0.934208,
-0.0527997,1.55236,0.938291,
-0.32307,1.55236,0.886246,
-0.331727,1.55236,0.932174,
-5.69736,1.55236,0.88754,
-5.77967,1.55236,0.773046,
-5.86678,1.55236,0.80502,
-5.96256,1.55236,0.695535,
-5.87234,1.55236,0.677888,
-5.9956,1.52096,0.700472,
-6.10845,1.49963,0.589771,
-6.02657,1.49963,0.706573,
0.446732,1.52096,0.845357,
0.613629,1.52048,0.765001,
0.428842,1.55236,0.814316,
0.204641,1.55236,0.859,
0.213166,1.55236,0.89864,
0.639275,1.52048,0.748314,
0.671126,1.50231,0.776978,
1.39226,0.296625,1.00542,
1.32531,0.296666,1.11954,
1.30312,0.738033,1.00542,
1.25747,0.733838,1.11238,
1.20255,0.296459,1.19341,
1.21649,1.15746,1.00542,
1.16731,1.15765,1.09773,
1.13277,0.736943,1.18301,
1.03521,1.40439,0.921427,
0.981118,1.44333,0.668753,
0.777773,1.50729,0.668753,
0.854439,1.42853,1.06321,
1.03614,1.37259,1.0389,
0.966771,1.42094,0.996558,
1.00044,1.33673,1.11749,
1.06977,1.15925,1.15681,
0.918215,1.34134,1.15632,
1.09268,1.36591,0.971773,
-0.932504,1.55236,0.155658,
-0.852684,1.55236,0.127011,
-0.93093,1.55236,0.126822,
-0.956642,1.55236,0.157458,
-0.957936,1.55236,0.357143,
-1.00418,1.50231,0.126822,
-3.09798,1.50211,0.126803,
-3.09786,1.55236,0.143693,
-1.15989,1.55236,0.342577,
-1.00492,1.55236,0.157335,
-3.25519,1.55236,0.143693,
-3.25519,1.5338,0.126803,
-3.26546,1.53122,0.126803,
-3.26546,1.55236,0.143693,
-3.25519,1.55236,0.327369,
-4.20118,1.55236,0.152453,
-4.20416,1.50231,0.126803,
-4.28067,1.55236,0.235332,
-4.30023,1.55236,0.341739,
-5.07686,1.52096,0.970234,
-4.82853,1.49965,0.939382,
-4.62547,1.55236,0.807414,
-4.87047,1.55236,0.847747,
-4.23549,1.55236,0.152786,
-4.23005,1.52096,0.127219,
-4.26987,1.55236,0.34132,
-4.4696,1.52096,0.715874,
0.696715,1.50132,0.747903,
0.914275,1.42515,1.03352,
0.888774,1.38548,1.11181,
1.07139,1.332,1.06936,
0.963435,1.3783,1.07983,
1.1296,1.32468,1.00542,
0.676116,1.549,0.668753,
0.57324,1.55236,0.690944,
0.625003,1.55587,0.710991,
0.659292,1.52096,0.727715,
-3.06073,1.09072,2.30397,
-3.25518,1.11858,2.27522,
-2.16633,1.09382,2.31014,
-3.25518,1.05681,2.33385,
-3.25518,1.09265,2.30718,
-3.0521,0.296699,2.39757,
-3.25518,0.296713,2.39589,
-3.05855,0.738632,2.37782,
-3.25518,0.737568,2.37467,
-3.05778,1.05667,2.33721,
-3.03864,1.21782,2.02504,
-3.03814,1.30068,1.79785,
-1.23325,1.44734,1.42023,
-3.04147,1.44762,1.4211,
-2.60801,1.11892,2.26795,
-2.60434,1.12375,2.24849,
-2.17192,1.12566,2.24454,
-1.6344,1.295,1.7977,
-3.03677,1.12184,2.25245,
-0.922325,1.55236,0.569325,
-4.31834,1.55236,0.57598,
-4.37761,1.55236,0.575468,
-4.38677,1.55236,0.595919,
-0.856156,1.55236,0.36257,
-0.934079,1.55236,0.35824,
-4.3487,1.55236,0.575636,
-4.29537,1.55236,0.458255,
-4.26554,1.55236,0.152741,
-4.2611,1.55236,0.128115,
-4.22002,1.55236,0.234368,
-4.35751,1.52096,0.596804,
-5.4994,1.52096,0.973089,
-5.89159,1.52096,0.818017,
-5.91328,1.49964,0.832206,
-5.72554,1.49968,0.923241,
-6.07656,1.52096,0.586557,
-4.36391,1.55236,0.13499,
-4.36756,1.55236,0.164842,
-4.24996,1.55236,0.234675,
-4.46872,1.55236,0.572802,
-4.68038,1.55236,0.76759,
-5.28041,1.55236,0.918195,
-5.29255,1.52096,0.989792,
-5.64927,1.55236,0.83501,
-5.71287,1.52096,0.90586,
-6.04251,1.55236,0.586557,
0.610817,1.55598,0.720363,
0.593559,1.55601,0.734088,
-0.719358,1.52096,0.816469,
-0.899636,1.55236,0.561831,
-0.955348,1.52096,0.126822,
0.719414,1.51845,0.668753,
0.403407,1.55236,0.779233,
-0.0562,1.55236,0.897641,
-0.505112,1.55236,0.829405,
-0.85442,1.55236,0.156009,
-1.91904,0.73309,2.30053,
-1.82516,0.296573,2.31823,
-2.06681,1.05218,2.29018,
-2.04585,1.05273,2.26859,
-4.38153,1.55236,0.245005,
-4.21196,1.55236,0.152475,
-5.9367,1.55236,0.586557,
0.621196,1.54872,0.668753,
-1.77142,1.14583,2.02452,
-3.25519,1.45244,1.39195,
-3.25519,1.31932,1.79815,
-0.85442,1.10248,0.156009,
-0.852684,1.10248,0.127011,
-0.856156,1.10248,0.36257,
-0.855563,1.10248,0.461044,
-0.831323,1.10248,0.544081,
-0.775858,1.10248,0.659003,
-0.667325,1.10248,0.755786,
-0.505112,1.10248,0.829405,
-0.32307,1.10248,0.886246,
-0.0562,1.10248,0.897641,
0.207788,1.10248,0.862147,
0.407102,1.10248,0.779233,
0.571605,1.10248,0.690944,
0.61631,1.10248,0.668753,
-5.87234,1.13253,0.677888,
-5.9367,1.13253,0.586557,
-5.77967,1.13253,0.773046,
-5.64927,1.13253,0.83501,
-5.47945,1.13253,0.888493,
-5.28041,1.13253,0.918195,
-5.09357,1.13253,0.894891,
-4.87047,1.13253,0.847747,
-4.36391,1.13253,0.13499,
-4.36756,1.13253,0.164842,
-4.38153,1.13253,0.245005,
-4.39915,1.13253,0.348935,
-4.42184,1.13253,0.464842,
-4.46872,1.13253,0.572802,
-4.47779,1.13253,0.592304,
-4.547,1.13253,0.671627,
-4.68038,1.13253,0.76759,
-4.33019,1.1331,0.589772,
-4.45102,1.13551,0.727915,
-4.60137,1.1331,0.849474,
-4.82853,1.13554,0.939382,
-5.06811,1.52248,0.994631,
-5.06811,1.14614,0.994631,
-5.28735,1.51926,1.01182,
-5.28735,1.14614,1.01182,
-5.49622,1.52248,0.994631,
-5.49622,1.14614,0.994631,
-5.72554,1.13858,0.923241,
-5.91328,1.13428,0.832206,
-6.02657,1.1331,0.706573,
-6.10845,1.1331,0.589771,
-6.81396,1.45357,0.589771,
-6.94945,1.3861,0.589771,
-7.00721,1.34757,0.589771,
